phase,district,ac_no,ac_name_pdf,male_electors,female_electors,third_gender_electors,total_electors,female_share,male_share,ac_name,ac_name_results,winner_party,winner_candidate,winner_votes,winner_pct,runner_party,runner_candidate,runner_votes,runner_pct,margin_votes,margin_pct_points,winner_bloc,runner_bloc,voting_date,other_pct,base_aitc_bloc_pct,base_bjp_pct,base_left_cong_isf_bloc_pct,base_others_pct,is_close_seat,seat_size_band
1,Paschim Medinipur,226,SABANG,141833,132549,1,274383,0.48308021998447426,0.5169161354748655,Sabang,SABANG,AITC,Manas Bhunia,112098,47.46,BJP,Amulya Maity,102234,43.28,9864,4.18,AITC Bloc,BJP,1 April 2021,9.259999999999998,47.46,43.28,0.0,9.259999999999998,True,Very Large
1,Paschim Medinipur,227,PINGLA,130604,125287,1,255892,0.48960889750363434,0.5103871945977209,Pingla,PINGLA,AITC,Ajit Maity,112435,49.17,BJP,Antara Bhattacharya,105779,46.26,6656,2.9100000000000037,AITC Bloc,BJP,1 April 2021,4.57,49.17,46.26,0.0,4.57,True,Very Large
1,Paschim Medinipur,228,KHARAGPUR,109810,108328,4,218142,0.4965939617313493,0.5033877015888732,Kharagpur,KHARAGPUR,AITC,Dinen Ray,109727,54.85,BJP,Tapan Bhuiya,73497,36.74,36230,18.11,AITC Bloc,BJP,27 March 2021,8.409999999999997,54.85,36.74,0.0,8.409999999999997,False,Small
1,Paschim Medinipur,229,DEBRA,116447,115448,3,231898,0.4978395673960103,0.5021474958818101,Debra,DEBRA,AITC,Humayun Kabir,95850,46.79,BJP,Bharati Ghosh,84624,41.31,11226,5.479999999999997,AITC Bloc,BJP,1 April 2021,11.899999999999999,46.79,41.31,0.0,11.899999999999999,False,Medium
1,Paschim Medinipur,230,DASPUR,149903,146142,0,296045,0.4936479251465149,0.5063520748534851,Daspur,DASPUR,AITC,Mamata Bhunia,114753,51.58,BJP,Prashanth Bera,87911,39.52,26842,12.059999999999995,AITC Bloc,BJP,1 April 2021,8.899999999999999,51.58,39.52,0.0,8.899999999999999,False,Very Large
1,Paschim Medinipur,231,GHATAL (SC),141189,135380,0,276569,0.4894980999316626,0.5105019000683374,Ghatal,GHATAL,BJP,Shital Kapat,105812,46.95,AITC,Shankar Dolai,104846,46.52,966,0.4299999999999997,BJP,AITC Bloc,1 April 2021,6.529999999999994,46.52,46.95,0.0,6.529999999999994,True,Very Large
1,Paschim Medinipur,232,CHANDRAKONA (SC),145000,137820,0,282820,0.48730641397355207,0.5126935860264479,Chandrakona (SC),CHANDRAKONA (SC),AITC,Arup Dhara,121846,48.87,BJP,Shibram Das,110565,44.35,11281,4.519999999999996,AITC Bloc,BJP,1 April 2021,6.780000000000001,48.87,44.35,0.0,6.780000000000001,True,Very Large
1,Paschim Medinipur,233,GARBETA,119647,113233,1,232881,0.4862268712346649,0.5137688347267488,Garbeta,GARBETA,AITC,Uttara Singha,94928,45.71,BJP,Madan Ruidas,84356,40.62,10572,5.090000000000003,AITC Bloc,BJP,27 March 2021,13.670000000000002,45.71,40.62,0.0,13.670000000000002,False,Medium
1,Paschim Medinipur,234,SALBONI,140943,138359,2,279304,0.49537063557987,0.5046222037636411,Salboni,SALBONI,AITC,Srikanta Mahata,126020,50.57,BJP,Rajib Kundu,93376,37.47,32644,13.100000000000001,AITC Bloc,BJP,27 March 2021,11.96,50.57,37.47,0.0,11.96,False,Very Large
1,Paschim Medinipur,235,KESHPUR (SC),139086,128948,0,268034,0.48108822015117486,0.5189117798488252,Keshpur,KESHPUR,AITC,Siuli Saha,116992,50.81,BJP,Pritish Ranjan,96272,41.82,20720,8.990000000000002,AITC Bloc,BJP,1 April 2021,7.369999999999997,50.81,41.82,0.0,7.369999999999997,False,Very Large
1,Paschim Medinipur,236,MEDINIPUR,128848,131447,0,260295,0.5049924124550991,0.495007587544901,Medinipur,MEDINIPUR,AITC,June Malia,121175,50.72,BJP,Shamit Dash,96778,40.51,24397,10.21,AITC Bloc,BJP,27 March 2021,8.770000000000003,50.72,40.51,0.0,8.770000000000003,False,Very Large
1,Jhargram,237,BINPUR (ST),110250,110873,2,221125,0.5014041831543244,0.49858677218767666,Binpur (ST),BINPUR (ST),AITC,Debnath Hansda,99786,53.18,BJP,Palan Saren,60213,32.09,39573,21.089999999999996,AITC Bloc,BJP,27 March 2021,14.729999999999997,53.18,32.09,0.0,14.729999999999997,False,Medium
1,Purulia,238,BANDWAN (ST),145379,140587,0,285966,0.49162138156284313,0.5083786184371568,Bandwan (ST),BANDWAN (ST),AITC,Rajib Lochan Saren,112183,47.07,BJP,Parsi Murmu,93298,39.14,18885,7.93,AITC Bloc,BJP,27 March 2021,13.79,47.07,39.14,0.0,13.79,False,Very Large
1,Purulia,239,BALARAMPUR,122322,113063,3,235388,0.48032609988614544,0.5196611551990755,Balarampur,BALARAMPUR,BJP,Baneswar Mahato,88803,45.17,AITC,Shantiram Mahato,88530,45.03,273,0.14000000000000057,BJP,AITC Bloc,27 March 2021,9.799999999999997,45.03,45.17,0.0,9.799999999999997,True,Medium
1,Purulia,240,BAGHMUNDI,129747,120906,4,250657,0.48235636746629856,0.5176276744714889,Baghmundi,BAGHMUNDI,AITC,Sushanta Mahato,75245,36.76,AJSU,Ashutosh Mahato,61510,30.05,13735,6.709999999999997,AITC Bloc,Others,27 March 2021,33.19,36.76,0.0,0.0,63.239999999999995,False,Large
1,Purulia,241,JOYPUR,132130,121693,2,253825,0.47943661971830986,0.5205555008371909,Joypur,JOYPUR,BJP,Narahari Mahato,73713,36.66,INC,Phanibhushan Kumar,61611,30.64,12102,6.019999999999996,BJP,Left-Cong-ISF Bloc,27 March 2021,32.7,0.0,36.66,30.64,32.7,False,Very Large
1,Purulia,242,PURULIA,128610,123203,3,251816,0.48925802967245924,0.5107300568669187,Purulia,PURULIA,BJP,Sudip Kumar Mukherjee,88899,43.33,AITC,Sujoy Banerjee,82134,40.12,6585,3.210000000000001,BJP,AITC Bloc,27 March 2021,16.550000000000004,40.12,43.33,0.0,16.550000000000004,True,Large
1,Purulia,243,MANBAZAR (ST),129457,126002,1,255460,0.49323573162138884,0.5067603538714476,Manbazar (ST),MANBAZAR (ST),AITC,Sandhyarani Tudu,102169,48.39,BJP,Gouri Singh Sardar,86679,41.05,15490,7.340000000000003,AITC Bloc,BJP,27 March 2021,10.560000000000002,48.39,41.05,0.0,10.560000000000002,False,Very Large
1,Purulia,244,KASHIPUR,116541,113011,0,229552,0.49231111033665576,0.5076888896633442,Kashipur,KASHIPUR,BJP,Kamalakanta Hansda,92061,47.68,AITC,Swapan Kumar Beltharia,84829,43.93,7240,3.75,BJP,AITC Bloc,27 March 2021,8.39,43.93,47.68,0.0,8.39,True,Medium
1,Purulia,245,PARA (SC),123039,113081,0,236120,0.47891326444180926,0.5210867355581907,Para (SC),PARA (SC),BJP,Nadiar Chand Bouri,86930,45.01,AITC,Umapada Bauri,82986,42.96,3944,2.049999999999997,BJP,AITC Bloc,27 March 2021,12.030000000000001,42.96,45.01,0.0,12.030000000000001,True,Large
1,Purulia,246,RAGHUNATHPUR (SC),129612,124410,1,254023,0.48975880136838,0.5102372619802144,Raghunathpur (SC),RAGHUNATHPUR (SC),BJP,Vivekananda Bauri,94994,44.59,AITC,Bouri Hazari,89671,42.04,5323,2.5500000000000043,BJP,AITC Bloc,27 March 2021,13.369999999999997,42.04,44.59,0.0,13.369999999999997,True,Very Large
1,Bankura,247,SALTORA (SC),120047,113128,0,233175,0.4851635038061542,0.5148364961938459,Saltora (SC),SALTORA (SC),BJP,Chandana Bauri,91648,45.28,AITC,Santosh Kumar Mondal,87503,43.23,4145,2.0500000000000043,BJP,AITC Bloc,27 March 2021,11.490000000000002,43.23,45.28,0.0,11.490000000000002,True,Medium
1,Bankura,248,CHHATNA,124236,117915,0,242151,0.4869482265198162,0.5130517734801838,Chhatna,CHHATNA,BJP,Satyanarayan Mukhopadhyay,90233,45.84,AITC,Subasish Batabyal,83069,42.2,7164,3.6400000000000006,BJP,AITC Bloc,27 March 2021,11.959999999999994,42.2,45.84,0.0,11.959999999999994,True,Large
1,Bankura,249,RANIBUNDH (ST),128697,125873,0,254570,0.4944533919943434,0.5055466080056567,Ranibandh (ST),RANIBANDH (ST),AITC,Jyotsna Mandi,90928,43.06,BJP,Kshudiram Tudu,86989,41.19,3939,1.8700000000000045,AITC Bloc,BJP,27 March 2021,15.75,43.06,41.19,0.0,15.75,True,Very Large
1,Bankura,250,RAIPUR (ST),113171,110949,0,224120,0.49504283419596645,0.5049571658040336,Raipur (ST),RAIPUR (ST),AITC,Mrityunjoy Murmu,101043,51.96,BJP,Sudhanshu Hansda,81645,41.98,19398,9.980000000000004,AITC Bloc,BJP,27 March 2021,6.060000000000002,51.96,41.98,0.0,6.060000000000002,False,Medium
1,Bankura,251,TALDANGRA,120446,115239,0,235685,0.488953476037932,0.5110465239620681,Taldangra,TALDANGRA,AITC,Arup Chakraborty,92026,45.29,BJP,Shyamal Kumar Sarkar,79649,39.2,12377,6.089999999999996,AITC Bloc,BJP,1 April 2021,15.509999999999998,45.29,39.2,0.0,15.509999999999998,False,Medium
1,Bankura,252,BANKURA,130714,130172,0,260886,0.4989612321090438,0.5010387678909562,Bankura,BANKURA,BJP,Niladri Sekhar Dana,95466,43.79,AITC,Sayantika Banerjee,93998,43.12,1468,0.6700000000000017,BJP,AITC Bloc,1 April 2021,13.090000000000003,43.12,43.79,0.0,13.090000000000003,True,Very Large
1,Bankura,253,BARJORA,128366,123035,1,251402,0.48939547020310104,0.5106005521038018,Barjora,BARJORA,AITC,Alok Mukherjee,93290,42.51,BJP,Supriti Chatterjee,90021,41.02,3269,1.4899999999999949,AITC Bloc,BJP,1 April 2021,16.47,42.51,41.02,0.0,16.47,True,Large
1,Bankura,254,ONDA,134404,128004,0,262408,0.4878052498399439,0.5121947501600561,Onda,ONDA,BJP,Amarnath Shakha,104940,46.48,AITC,Arup Kumar Khan,93389,41.37,11551,5.109999999999999,BJP,AITC Bloc,1 April 2021,12.150000000000006,41.37,46.48,0.0,12.150000000000006,False,Very Large
1,Bankura,255,BISHNUPUR,111531,108753,0,220284,0.4936945034591709,0.5063054965408291,Bishnupur (Bankura),BISHNUPUR (BANKURA),BJP,Tanmay Ghosh,88743,46.79,AITC,Archita Bid,77610,40.92,11133,5.869999999999997,BJP,AITC Bloc,1 April 2021,12.29,40.92,46.79,0.0,12.29,False,Medium
1,Bankura,256,KATULPUR (SC),129495,124201,1,253697,0.48956432279451473,0.5104317354954927,Katulpur (SC),KATULPUR (SC),BJP,Harakali Protiher,106022,47.31,AITC,Sangeeta Malik,94237,42.05,11785,5.260000000000005,BJP,AITC Bloc,1 April 2021,10.64,42.05,47.31,0.0,10.64,False,Very Large
1,Bankura,257,INDUS (SC),124899,120368,0,245267,0.49076312753040563,0.5092368724695944,Indas (SC),INDAS (SC),BJP,Nirmal Kumar Dhara,104936,48.04,AITC,Runu Mete,97716,44.73,7220,3.3100000000000023,BJP,AITC Bloc,1 April 2021,7.230000000000004,44.73,48.04,0.0,7.230000000000004,True,Large
1,Bankura,258,SONAMUKHI (SC),120586,115184,0,235770,0.48854391992195784,0.5114560800780421,Sonamukhi (SC),SONAMUKHI (SC),BJP,Dibakar Gharami,98161,47.25,AITC,Dr Shyamal Santra,87273,42.01,10888,5.240000000000002,BJP,AITC Bloc,1 April 2021,10.740000000000002,42.01,47.25,0.0,10.740000000000002,False,Medium
2,Purba Bardhaman,259,KHANDAGHOSH,118049,115630,0,233679,0.4948240963030482,0.5051759036969518,Khandaghosh (SC),KHANDAGHOSH (SC),AITC,Nabin Chandra Bag,104264,47.85,BJP,Bijan Mandal,83378,38.26,20886,9.590000000000003,AITC Bloc,BJP,17 April 2021,13.89,47.85,38.26,0.0,13.89,False,Medium
2,Purba Bardhaman,260,BURDWAN DAKSHIN,108647,113310,4,221961,0.5104950869747388,0.4894868918413595,Bardhaman Dakshin,BARDHAMAN DAKSHIN,AITC,Khokan Das,91015,44.32,BJP,Sandip Nandi,82910,40.38,8105,3.9399999999999977,AITC Bloc,BJP,17 April 2021,15.299999999999997,44.32,40.38,0.0,15.299999999999997,True,Medium
2,Purba Bardhaman,261,RAINA,124871,121186,3,246060,0.4925058928716573,0.5074819149800862,Raina (SC),RAINA (SC),AITC,Shampa Dhara,108752,47.46,BJP,Manik Roy,90547,39.51,18205,7.950000000000003,AITC Bloc,BJP,17 April 2021,13.030000000000001,47.46,39.51,0.0,13.030000000000001,False,Large
2,Purba Bardhaman,262,JAMALPUR,114250,111213,5,225468,0.49325403161424236,0.506723792289815,Jamalpur (SC),JAMALPUR (SC),AITC,Alok Kumar Majhi,96999,46.93,BJP,Balaram Bapari,79028,38.24,17971,8.689999999999998,AITC Bloc,BJP,17 April 2021,14.829999999999998,46.93,38.24,0.0,14.829999999999998,False,Medium
2,Purba Bardhaman,263,MONTESWAR,109788,106971,5,216764,0.4934906165230389,0.506486316916093,Manteswar,MANTESWAR,AITC,Chowdhury Siddiqullah,105460,50.45,BJP,Saikat Panja,73655,35.24,31805,15.21,AITC Bloc,BJP,17 April 2021,14.309999999999995,50.45,35.24,0.0,14.309999999999995,False,Small
2,Purba Bardhaman,264,KALNA,115511,110854,5,226370,0.48970269912090825,0.5102752131466184,Kalna (SC),KALNA (SC),AITC,Deboprasad Bag (Poltu),96073,45.98,BJP,Biswajit Kundu,88595,42.4,7478,3.5799999999999983,AITC Bloc,BJP,17 April 2021,11.620000000000005,45.98,42.4,0.0,11.620000000000005,True,Medium
2,Purba Bardhaman,265,MEMARI,120690,118905,6,239601,0.4962625364668762,0.5037124219014111,Memari,MEMARI,AITC,Madhusudan Bhattacharya,104851,47.92,BJP,Bhismadeb Bhattacharya,81773,37.37,23078,10.550000000000004,AITC Bloc,BJP,17 April 2021,14.71,47.92,37.37,0.0,14.71,False,Large
2,Purba Bardhaman,266,BURDWAN UTTAR,129891,130468,1,260360,0.5011061607005685,0.4988899984636657,Bardhaman Uttar (SC),BARDHAMAN UTTAR (SC),AITC,Nisith Kumar Malik,111211,45.97,BJP,Radha Kanta Roy,93943,38.83,17268,7.140000000000001,AITC Bloc,BJP,17 April 2021,15.200000000000003,45.97,38.83,0.0,15.200000000000003,False,Very Large
2,Purba Bardhaman,267,BHATAR,113735,112907,0,226642,0.49817333062715646,0.5018266693728435,Bhatar,BHATAR,AITC,Adhikari Mangobinda,108028,50.44,BJP,Mahendranath Kowar,76287,35.62,31741,14.82,AITC Bloc,BJP,22 April 2021,13.940000000000005,50.44,35.62,0.0,13.940000000000005,False,Medium
2,Purba Bardhaman,268,PURBASTHALI DAKSHIN,120297,112279,1,232577,0.4827605481195475,0.5172351522291542,Purbasthali Dakshin,PURBASTHALI DAKSHIN,AITC,Swapan Debnath,105698,49.08,BJP,Rajib Kumar Bhowmick,88288,41.0,17410,8.079999999999998,AITC Bloc,BJP,22 April 2021,9.920000000000002,49.08,41.0,0.0,9.920000000000002,False,Medium
2,Purba Bardhaman,269,PURBASTHALI UTTAR,125849,113625,6,239480,0.47446550860197095,0.5255094371137464,Purbasthali Uttar,PURBASTHALI UTTAR,AITC,Tapan Chatterjee,92421,43.52,BJP,Gobardhan Das,85715,40.37,6706,3.1500000000000057,AITC Bloc,BJP,22 April 2021,16.11,43.52,40.37,0.0,16.11,True,Large
2,Purba Bardhaman,270,KATWA,131414,125395,2,256811,0.48827737129640086,0.5117148408751961,Katwa,KATWA,AITC,Rabindranath Chatterjee,107894,48.07,BJP,Shyama Majumdar,98739,43.99,9155,4.079999999999998,AITC Bloc,BJP,22 April 2021,7.939999999999998,48.07,43.99,0.0,7.939999999999998,True,Very Large
2,Purba Bardhaman,271,KETUGRAM,120601,113433,1,234035,0.4846839147990685,0.5153118123357617,Ketugram,KETUGRAM,AITC,Sekh Sahonawez,100226,46.55,BJP,Anadi Ghosh (Mathura),87543,40.66,12683,5.890000000000001,AITC Bloc,BJP,22 April 2021,12.790000000000006,46.55,40.66,0.0,12.790000000000006,False,Medium
2,Purba Bardhaman,272,MONGALKOTE,118847,113135,2,231984,0.4876844954824471,0.5123068832333264,Mangalkot,MANGALKOT,AITC,Apurba Chowdhury (Achal),107596,49.51,BJP,Rana Protap Goswami,85259,39.23,22337,10.280000000000001,AITC Bloc,BJP,22 April 2021,11.260000000000005,49.51,39.23,0.0,11.260000000000005,False,Medium
2,Purba Bardhaman,273,AUSGRAM,119363,116644,3,236010,0.49423329519935594,0.5057539934748527,Ausgram (SC),AUSGRAM (SC),AITC,Abhedananda Thander,100392,46.25,BJP,Kalita Maji,88577,40.8,11815,5.450000000000003,AITC Bloc,BJP,22 April 2021,12.950000000000003,46.25,40.8,0.0,12.950000000000003,False,Medium
2,Purba Bardhaman,274,GALSI,123314,120638,3,243955,0.49450923326023244,0.5054784693898465,Galsi (SC),GALSI (SC),AITC,Nepal Ghorui,109504,49.21,BJP,Bikash Biswas,90242,40.55,19262,8.660000000000004,AITC Bloc,BJP,22 April 2021,10.240000000000002,49.21,40.55,0.0,10.240000000000002,False,Large
1,Paschim Bardhaman,275,PANDABESWAR,97444,90945,1,188390,0.4827485535325654,0.51724613833006,Pandaveswar,PANDAVESWAR,AITC,Narendranath Chakraborty,73922,44.99,BJP,Jitendra Tiwari,70119,42.68,3803,2.3100000000000023,AITC Bloc,BJP,26 April 2021,12.329999999999998,44.99,42.68,0.0,12.329999999999998,True,Small
1,Paschim Bardhaman,276,DURGAPUR PURBA,118400,118726,1,237127,0.500685286787249,0.499310496063291,Durgapur Purba,DURGAPUR PURBA,AITC,Pradip Mazumdar,79303,41.16,BJP,Colonel Diptansu Chaudhury,75557,39.21,3746,1.9499999999999957,AITC Bloc,BJP,26 April 2021,19.630000000000003,41.16,39.21,0.0,19.630000000000003,True,Large
1,Paschim Bardhaman,277,DURGAPUR PASCHIM,121281,117415,4,238700,0.4918935902806871,0.5080896522832007,Durgapur Paschim,DURGAPUR PASCHIM,BJP,Lakshman Chandra Ghorui,91186,46.31,AITC,Biswanath Parial,76522,38.86,14664,7.450000000000003,BJP,AITC Bloc,26 April 2021,14.829999999999998,38.86,46.31,0.0,14.829999999999998,False,Large
1,Paschim Bardhaman,278,RANIGANJ,110971,105021,2,215994,0.48622183949554154,0.5137689009879904,Raniganj,RANIGANJ,AITC,Tapas Banerjee,78164,42.9,BJP,Dr. Bijan Mukherjee,74608,40.95,3556,1.9499999999999957,AITC Bloc,BJP,26 April 2021,16.15,42.9,40.95,0.0,16.15,True,Small
1,Paschim Bardhaman,279,JAMURIA,102051,94492,2,196545,0.4807652191610064,0.5192246050522781,Jamuria,JAMURIA,AITC,Hareram Singh,71002,42.59,BJP,Tapas Kumar Roy,62951,37.76,8051,4.830000000000005,AITC Bloc,BJP,26 April 2021,19.65,42.59,37.76,0.0,19.65,True,Small
1,Paschim Bardhaman,280,ASANSOL DAKSHIN,122533,116492,5,239030,0.48735305191816924,0.5126260302054135,Asansol Dakshin,ASANSOL DAKSHIN,BJP,Agnimitra Paul,87881,45.13,AITC,Sayani Ghosh,83394,42.82,4487,2.3100000000000023,BJP,AITC Bloc,26 April 2021,12.049999999999997,42.82,45.13,0.0,12.049999999999997,True,Large
1,Paschim Bardhaman,281,ASANSOL UTTAR,120386,116471,1,236858,0.4917334436666695,0.5082623343944473,Asansol Uttar,ASANSOL UTTAR,AITC,Moloy Ghatak,100931,52.32,BJP,Krishnendu Mukherjee,79821,41.38,21110,10.939999999999998,AITC Bloc,BJP,26 April 2021,6.299999999999997,52.32,41.38,0.0,6.299999999999997,False,Large
1,Paschim Bardhaman,282,KULTI,109712,100837,4,210553,0.4789150475177271,0.5210659548902177,Kulti,KULTI,BJP,Ajay Kumar Poddar,81112,46.41,AITC,Ujjal Chatterjee,80433,46.02,679,0.38999999999999346,BJP,AITC Bloc,26 April 2021,7.57,46.02,46.41,0.0,7.57,True,Small
1,Paschim Bardhaman,283,BARBANI,102600,99295,3,201898,0.49180774450465087,0.5081773965071472,Barabani,BARABANI,AITC,Bidhan Upadhyay,88430,52.26,BJP,Arijit Roy,64973,38.4,23457,13.86,AITC Bloc,BJP,26 April 2021,9.340000000000003,52.26,38.4,0.0,9.340000000000003,False,Small
1,Birbhum,284,DUBRAJPUR (SC),120292,111210,1,231503,0.48038254363874333,0.5196131367628065,Dubrajpur (SC),DUBRAJPUR (SC),BJP,Anup Kumar Saha,98083,47.94,AITC,Debabrata Saha,94220,46.05,3863,1.8900000000000006,BJP,AITC Bloc,29 April 2021,6.010000000000005,46.05,47.94,0.0,6.010000000000005,True,Medium
1,Birbhum,285,SURI,127171,124900,0,252071,0.4954953167956647,0.5045046832043353,Suri,SURI,AITC,Bikash Roychoudhury,105871,48.43,BJP,Jagannath Chattopadhyay,98551,45.08,7320,3.3500000000000014,AITC Bloc,BJP,29 April 2021,6.490000000000002,48.43,45.08,0.0,6.490000000000002,True,Large
1,Birbhum,286,BOLPUR,131040,129064,8,260112,0.4961862582272252,0.5037829857907363,Bolpur,BOLPUR,AITC,Sinha Chandranath,116443,50.57,BJP,Anirban Ganguly,94163,40.89,22280,9.68,AITC Bloc,BJP,29 April 2021,8.54,50.57,40.89,0.0,8.54,False,Very Large
1,Birbhum,287,NANOOR (SC),137576,131502,4,269082,0.48870604499743575,0.5112790896455356,Nanoor (SC),NANOOR (SC),AITC,Bidhan Chandra Majhi,112116,47.64,BJP,Tarakeswar Saha,105446,44.81,6670,2.8299999999999983,AITC Bloc,BJP,29 April 2021,7.549999999999997,47.64,44.81,0.0,7.549999999999997,True,Very Large
1,Birbhum,288,LABPUR,120302,114326,2,234630,0.48726079358990754,0.5127306823509356,Labpur,LABPUR,AITC,Abhijit Sinha (Rana),108423,51.14,BJP,Biswajit Mondal,90448,42.66,17975,8.480000000000004,AITC Bloc,BJP,29 April 2021,6.200000000000003,51.14,42.66,0.0,6.200000000000003,False,Medium
1,Birbhum,289,SAINTHIA (SC),127499,124497,1,251997,0.49404159573328255,0.5059544359655075,Sainthia (SC),SAINTHIA (SC),AITC,Nilabati Saha,110572,49.84,BJP,Piya Saha,95329,42.97,15243,6.8700000000000045,AITC Bloc,BJP,29 April 2021,7.189999999999998,49.84,42.97,0.0,7.189999999999998,False,Large
1,Birbhum,290,MAYURESWAR,113597,112273,4,225874,0.4970603079593047,0.5029219830524982,Mayureswar,MAYURESWAR,AITC,Abhijit Roy,100425,50.36,BJP,Shyamapada Mondal,88350,44.3,12075,6.060000000000002,AITC Bloc,BJP,29 April 2021,5.340000000000003,50.36,44.3,0.0,5.340000000000003,False,Medium
1,Birbhum,291,RAMPURHAT,121631,123527,1,245159,0.5038648387373093,0.49613108227721603,Rampurhat,RAMPURHAT,AITC,Asish Banerjee,103276,47.52,BJP,Subhasis Choudhury (Khokan),94804,43.62,8472,3.9000000000000057,AITC Bloc,BJP,29 April 2021,8.86,47.52,43.62,0.0,8.86,True,Large
1,Birbhum,292,HANSAN,120644,116625,4,237273,0.4915224235374442,0.5084607182443852,Hansan,HANSAN,AITC,Dr. Asok Kumar Chattopadhyay,108289,51.42,BJP,Nikhil Banerjee,57676,27.39,50613,24.03,AITC Bloc,BJP,29 April 2021,21.189999999999998,51.42,27.39,0.0,21.189999999999998,False,Large
1,Birbhum,293,NALHATI,118102,113572,7,231681,0.4902085194728959,0.5097612665691188,Nalhati,NALHATI,AITC,Rajendra Prasad Singh (Raju Singh),117438,56.54,BJP,Tapas Kumar Yadav (Ananda Yadav),60533,29.15,56905,27.39,AITC Bloc,BJP,29 April 2021,14.310000000000002,56.54,29.15,0.0,14.310000000000002,False,Medium
1,Birbhum,294,MURARAI,129432,122571,1,252004,0.4863851367438612,0.5136108950651577,Murarai,MURARAI,AITC,Dr Mosarraf Hossain,146496,67.23,BJP,Debasish Roy,48250,22.14,98246,45.09,AITC Bloc,BJP,29 April 2021,10.629999999999995,67.23,22.14,0.0,10.629999999999995,False,Large
